User Screen Name,Tweet,Time Created,
TartanArmy,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:25 GMT 2014,
P__SWEENEY,RT @SportsJOEdotie: PIC: Loads of fans with tickets still not inside Celtic Park to see the game #SCOIRL http://t.co/tN4K0chv0p,Fri Nov 14 20:13:25 GMT 2014,
VauxhallScot,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:25 GMT 2014,
orwell4ever,RT @ScarletSarah89: If I was at a football match I'd just cheer my team  not boo the other team. Getting a little tiresome lads. #SCOIRL,Fri Nov 14 20:13:24 GMT 2014,
mickybluey,This game is a proper old school #SCOIRL,Fri Nov 14 20:13:23 GMT 2014,
bin_ageel_,#XlargeClubdaBugunVeYarin .  #StrippingShame .  #SCOIRL . Beautiful voice.   ?. http://t.co/qCKf3MHwqE,Fri Nov 14 20:13:20 GMT 2014,
aikaterine7,RT @PeterKGeoghegan: Awful trouble between rival fans at #SCOIRL game http://t.co/X5FrcoShhs,Fri Nov 14 20:13:17 GMT 2014,
Jordan_Scott_17,RT @ScottishFA: PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:16 GMT 2014,
dundalkcelt,RT @VincentKompany: I know what I'll be watching tonight! #SCOIRL http://t.co/cAmeUmNvh0,Fri Nov 14 20:13:15 GMT 2014,
Freegamingtips,RT @PeterKGeoghegan: Awful trouble between rival fans at #SCOIRL game http://t.co/X5FrcoShhs,Fri Nov 14 20:13:15 GMT 2014,
marusici,atmosphere is wow and intense #SCOIRL,Fri Nov 14 20:13:14 GMT 2014,
connelhooley,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:13:14 GMT 2014,
AndyBhoyTait,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:13:14 GMT 2014,
Gajano14,#GoScotland #SCOIRL,Fri Nov 14 20:13:12 GMT 2014,
MHossack,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:13:11 GMT 2014,
jfjohnston,RT @SportsJOEdotie: PIC: Loads of fans with tickets still not inside Celtic Park to see the game #SCOIRL http://t.co/tN4K0chv0p,Fri Nov 14 20:13:08 GMT 2014,
Mark_1878_,@garybhoytommo @D_gibson4 is a V good looking lad plays and little like me as well! #SCOIRL,Fri Nov 14 20:13:08 GMT 2014,
yllekjs,RT @RTE2fm: Furious pace in the #SCOIRL match... Still 0-0 in the 23rd minute. C'mon Ireland! Match live on @RTE2fm @GameOn2FM,Fri Nov 14 20:13:06 GMT 2014,
AustinLong1974,Shaved head is not a good look for Darren Gibson. Did he lose a bet or something? #SCOIRL #SCOvROI #Euro2016Qualifiers,Fri Nov 14 20:13:06 GMT 2014,
AndrewMuckaluck,Should have asked for a prediction before the match really @mercurialshep. Am #SCOIRL,Fri Nov 14 20:13:04 GMT 2014,
bolandandy,RT @SportsJOEdotie: PIC: Loads of fans with tickets still not inside Celtic Park to see the game #SCOIRL http://t.co/tN4K0chv0p,Fri Nov 14 20:13:04 GMT 2014,
gordmatheson,Scotland are having a right good go. Hugely encouraging. Bit dopey at the back though #SCOIRL,Fri Nov 14 20:13:03 GMT 2014,
philyrobo,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:13:03 GMT 2014,
BublinDuskerFil,Irish fans dominating the chants at an away game! Makes you proud! #COYBIG #SCOIRL,Fri Nov 14 20:13:01 GMT 2014,
ScottishFA,PIC | Tonight's Scotland starting XI #SCOIRL #WeAreScotland http://t.co/yLh00L5yIT,Fri Nov 14 20:13:01 GMT 2014,
JFTAXI,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:13:00 GMT 2014,
AnthonyO247,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:12:55 GMT 2014,
PonticelliE,RT @markscanlon85: The @FAIreland U-19 players and staff watching the game in our team hotel in Waterford #ScoIrl #COYBIG http://t.co/X25Sm…,Fri Nov 14 20:12:54 GMT 2014,
EvertonMoaner,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:12:49 GMT 2014,
bunglasicecream,What odds on this finishing 11v11 #SCOIRL,Fri Nov 14 20:12:45 GMT 2014,
BecauseImBrian,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:12:45 GMT 2014,
xTHHTxs,#SCOIRL  #teamfollowback Open thread: What are your memories of THAT Robbie Keane goal in 2002 - The Score  http://t.co/FVfv8WXf87,Fri Nov 14 20:12:44 GMT 2014,
LunaTikEDM,Let's play decrypt the hashtag. #SCOIRL means sucking cocks obnoxiously in real life http://t.co/DHcHe5Pw9U,Fri Nov 14 20:12:44 GMT 2014,
philipoconnor,The thought that one of these two teams might actually make it to #EURO2016 is frightening. #SCOIRL,Fri Nov 14 20:12:43 GMT 2014,
Sofa_News,25'Martin od ty?u zbyt ostro zaatakowa? Longa i zas?u?ony rzut wolny odgwizda? serbski arbiter #SCOIRL,Fri Nov 14 20:12:42 GMT 2014,
beatledad,Really enjoying the #SCOIRL match. Two positive sides.,Fri Nov 14 20:12:41 GMT 2014,
aertv,25 mins gone at Celtic Park #COYBIG #SCOIRL. Follow it here: http://t.co/OwzDzbfMgq,Fri Nov 14 20:12:40 GMT 2014,
MarkBumchin,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:12:40 GMT 2014,
CloverSoldier,RT @bbc5live: Still 0-0 after a captivating start to the game  lively attacking play from both sides. #SCOIRL http://t.co/k5R9zpJxay,Fri Nov 14 20:12:38 GMT 2014,
TOMZCORNER,RT @bbc5live: Still 0-0 after a captivating start to the game  lively attacking play from both sides. #SCOIRL http://t.co/k5R9zpJxay,Fri Nov 14 20:12:38 GMT 2014,
swilletts,Who is Danny Gibson? #SCOIRL,Fri Nov 14 20:12:37 GMT 2014,
footygoonerkev2,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:12:37 GMT 2014,
niallflynn2,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:12:37 GMT 2014,
benny_d_ball,could have been billed as'the battle of the republics' but the scots wanted to stay english.Cheek of them giving mcgeady a hard time #SCOIRL,Fri Nov 14 20:12:36 GMT 2014,
VauxhallScot,RT @r0ssd: @VauxhallScot Andy Robertson #dangerous #SCOIRL,Fri Nov 14 20:12:36 GMT 2014,
seancronin__,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:12:36 GMT 2014,
brianmccoll,Would "passionate" be a fair description of the #SCOIRL game? Calm down lads...red cards all round otherwise.,Fri Nov 14 20:12:32 GMT 2014,
TouieBluey,“@TelegraphNews: Revealed: The reason behind Roy Keane's hotel 'fight' http://t.co/qLu5UIhJW4 #SCOIRL http://t.co/hhwui3wknJ” #fb,Fri Nov 14 20:12:31 GMT 2014,
r0ssd,@VauxhallScot Andy Robertson #dangerous #SCOIRL,Fri Nov 14 20:12:31 GMT 2014,
khutchie8,Twinkle toes mc geady  20step overs an passes it back 10yards #SCOIRL #Euro2016Qualifiers,Fri Nov 14 20:12:29 GMT 2014,
theonionlives,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:12:29 GMT 2014,
gdmskye,Robertson has been really impressive. Expect him to give away a pen and get sent off now. #SCOIRL,Fri Nov 14 20:12:28 GMT 2014,
CultAvoider,RT @WellingtonCone: RT WHEN YOU SEE IT.. #SCOIRL http://t.co/ngxoZlr10h,Fri Nov 14 20:12:28 GMT 2014,
garbhan92,Watch the match on Sky. Turn over to RTE for half time analysis. #SCOIRL #standard,Fri Nov 14 20:12:23 GMT 2014,
QuinlanLJ,Aiden McGeady! #COYBIG #ScoIrl,Fri Nov 14 20:12:22 GMT 2014,
BroomBhoy,Obviously want #Scotland to win but feel uncomfortable cheering a team who's fans are giving #mcgeady abuse #SCOIRL,Fri Nov 14 20:12:22 GMT 2014,
benzo_1313,Enjoying this.. #SCOIRL,Fri Nov 14 20:12:21 GMT 2014,
SportsJOEdotie,PIC: Loads of fans with tickets still not inside Celtic Park to see the game #SCOIRL http://t.co/tN4K0chv0p,Fri Nov 14 20:12:21 GMT 2014,
RobHarriman77,GET BALE ON!!! #SCOIRL,Fri Nov 14 20:12:21 GMT 2014,
adam_worthy86,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:12:21 GMT 2014,
GDDCAESARHOWIE,Ireland's biggest goal threat is grant Hanley . . #SCOIRL,Fri Nov 14 20:12:19 GMT 2014,
sweetirishf,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:12:18 GMT 2014,
johnhampton1,#SCOIRL should've been yellow for Gibson,Fri Nov 14 20:12:18 GMT 2014,
nequine,Bar heaving watching #SCOIRL @EdinMarriott,Fri Nov 14 20:12:17 GMT 2014,
ABhoysVoice,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:12:15 GMT 2014,
AlexStuartJohno,Tricolors all over one end  as usual. Twats #SCOIRL,Fri Nov 14 20:12:15 GMT 2014,
Hunt____,COME ON IRELAND!!! #SCOIRL #getintoemfuckemup :),Fri Nov 14 20:12:12 GMT 2014,
skrthakur,RT @TelegraphNews: Revealed: The reason behind Roy Keane's hotel 'fight' http://t.co/genMiUbzpZ #SCOIRL http://t.co/xfcHOI96IO,Fri Nov 14 20:12:09 GMT 2014,
JamieJay93,RT @paddypower: Some atmosphere at Celtic Park  I'm going 7-7  John O' Shea hat-trick #SCOIRL,Fri Nov 14 20:12:08 GMT 2014,
sugarbean11,RT @ScottishFA: #SCOIRL | Here is the Scotland team for the @EuroQualifiers against @FAIreland #WeAreScotland http://t.co/hSnfsJGfhI,Fri Nov 14 20:12:08 GMT 2014,
NIN75_,RT @celticfc: Both teams are out and the national anthems are playing #SCOIRL (NM) http://t.co/JSXDctBCMr,Fri Nov 14 20:12:07 GMT 2014,
brendanocarrol,Just sitting down to watch game now. What did I miss? #SCOIRL,Fri Nov 14 20:12:06 GMT 2014,
martinRFC1872,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:12:05 GMT 2014,
JamesDuffy17,Scotland boo Aiden McGeady  the Irish sing his name to deafen the boos  Irish fans  are the best in the world #SCOIRL #COYBIG,Fri Nov 14 20:12:03 GMT 2014,
_MatthewMcMahon,Really hope McGeady scores ? #SCOIRL,Fri Nov 14 20:12:01 GMT 2014,
IainSmith6,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:11:58 GMT 2014,
dnewman95,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:56 GMT 2014,
Shane_Farrell,This is absolutely hectic. Great atmosphere. #SCOIRL,Fri Nov 14 20:11:54 GMT 2014,
MunsterGeoDeo,RT @98FM: WOW! Some atmosphere at Parkhead. Irish fans joined in with the Scots for Flower of Scotland :) #SCOIRL #COYBIG,Fri Nov 14 20:11:54 GMT 2014,
NeilCameron5,Fletcher been good so far #SCOIRL,Fri Nov 14 20:11:54 GMT 2014,
DayVan_TeaMal,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:53 GMT 2014,
put_name_here_,#SCOIRL come on Ireland #bbcfootball,Fri Nov 14 20:11:52 GMT 2014,
ABhoysVoice,Gibsin with a stupid tackle in the middle.. #ScoIrl,Fri Nov 14 20:11:49 GMT 2014,
_KenjiYoshida,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:11:48 GMT 2014,
cahillers,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:46 GMT 2014,
_KenjiYoshida,“Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/KfsXmCe1BO” @Gezzatron_ remember this at hastings United?,Fri Nov 14 20:11:44 GMT 2014,
FuzzyGolf,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:11:44 GMT 2014,
MikeCPFCCan,RT @DonalNeligan: What an atmosphere! International football as it should be  packed with passion. #SCOIRL #COYBIG,Fri Nov 14 20:11:43 GMT 2014,
debsmacrae,Great start from Andy Robertson #SCOIRL Head up Naisy and we'll get a goal!,Fri Nov 14 20:11:42 GMT 2014,
AdamNailer97,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:41 GMT 2014,
euanhay,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:11:40 GMT 2014,
Rollsymc,Poor show booing mcgeady #SCOIRL,Fri Nov 14 20:11:39 GMT 2014,
BAnthony_VGS,RT @celticfc: Both teams are out and the national anthems are playing #SCOIRL (NM) http://t.co/JSXDctBCMr,Fri Nov 14 20:11:39 GMT 2014,
ShootMusic,RT @ScottishFA: TUNES | The #SCOIRL playlist  featuring @twinatlantic  @simplemindscom  @PRIDESband and @kingcreosote: http://t.co/pZMx4IoS…,Fri Nov 14 20:11:39 GMT 2014,
nelbo009,Better team so far  need to make the final ball count though. Could've been a red for Hanley on another day. #SCOIRL,Fri Nov 14 20:11:33 GMT 2014,
kevin_coghlan,Can only be thankful that the Carling Nations Cup didn't survive. #SCOIRL,Fri Nov 14 20:11:30 GMT 2014,
YinoGuyino,#SCOIRL  #teamfollowback Man arrested over explosion that 'sent fireball up in the air' - thejournal #ie  http://t.co/4VeP57w3YX,Fri Nov 14 20:11:28 GMT 2014,
rjmc11,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:11:27 GMT 2014,
FrankieLally,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:11:26 GMT 2014,
BBCSport,RT @bbc5live: Still 0-0 after a captivating start to the game  lively attacking play from both sides. #SCOIRL http://t.co/k5R9zpJxay,Fri Nov 14 20:11:26 GMT 2014,
garymckelvey2,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:25 GMT 2014,
DCLTD,Can we say a little prayer for Gibson's hair? #iresco #SCOIRL #COYBIG,Fri Nov 14 20:11:24 GMT 2014,
darraghsxtn,Swap Walters and mc geady quick #SCOIRL,Fri Nov 14 20:11:24 GMT 2014,
VauxhallScot,Which #Scotland player has stood out for you in this opening 25? #SCOIRL,Fri Nov 14 20:11:24 GMT 2014,
SpursSmify,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:21 GMT 2014,
Phil_Lawrance,"@paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/z4XlIuvPBk" @Glasson93,Fri Nov 14 20:11:21 GMT 2014,
markrae,Is Naismith getting booed because he left Rangers? It's nae wonder folk hate the Old Firm with bollocks like that. #SCOIRL,Fri Nov 14 20:11:19 GMT 2014,
ozcjfc,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:11:18 GMT 2014,
GBurnOfficial,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:16 GMT 2014,
OlivurTwist,The Scotland fans treatment of McGeady is nothing short of embarrassing. #SCOIRL,Fri Nov 14 20:11:16 GMT 2014,
weblarney,RT @DouglasWillough: "Terrific noise in this grand arena" well put  #SCOIRL #COYBIG,Fri Nov 14 20:11:16 GMT 2014,
_DeanoBeano,Anyone else worn out from just looking at this? Christ. #SCOIRL #COYBIG,Fri Nov 14 20:11:15 GMT 2014,
jdevans_13,Scottish movement causing problems. Ireland need 2 get tighter  giving Scotland far too mch space  marking has been shocking #SCOIRL #COYBIG,Fri Nov 14 20:11:15 GMT 2014,
paulicelt1,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:11:13 GMT 2014,
Reilly2Francis,RT @WellingtonCone: RT WHEN YOU SEE IT.. #SCOIRL http://t.co/ngxoZlr10h,Fri Nov 14 20:11:13 GMT 2014,
bbc5live,Still 0-0 after a captivating start to the game  lively attacking play from both sides. #SCOIRL http://t.co/k5R9zpJxay,Fri Nov 14 20:11:13 GMT 2014,
I_Am_Muffins,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:12 GMT 2014,
wes7b,RT @paddypower: Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:11:11 GMT 2014,
shanemfenton,RT @jodonoghue1983: The English King in Braveheart was more popular in Scotland than #Mcgeady is now. You wouldn't hear the booing at a pan…,Fri Nov 14 20:11:09 GMT 2014,
mclesham,#SCOIRL mcgeady and mcclean looking really nervous on the ball. #COYBIG,Fri Nov 14 20:11:09 GMT 2014,
KevinAirs442,Scotland are a joy to watch. I’m shocked. #SCOIRL,Fri Nov 14 20:11:06 GMT 2014,
Swifty8711,Starting to regret my over 1.5 goals bet at the minute #SCOIRL :-P,Fri Nov 14 20:11:04 GMT 2014,
1895Barry,Scotland fans booing Irish players. Irish fans booing Scottish players. Lino booing corner flag. #SCOIRL,Fri Nov 14 20:11:03 GMT 2014,
Cliff_Hill,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:11:03 GMT 2014,
BigBenTheory101,RT @FAIreland: And we're off! Free-kick for Ireland already! #SCOIRL #COYBIG,Fri Nov 14 20:11:02 GMT 2014,
Kieran_OReilly,RT @tomaseastwood: ?? Come on Ireland! ?? #SCOIRL #COYBIG,Fri Nov 14 20:11:01 GMT 2014,
swils92,Can't see anyone scoring in #ScoIrl,Fri Nov 14 20:10:58 GMT 2014,
Jamiewiggins13,It would be amazing to be at Celtic Park tonight! #COYBIG #SCOIRL #Eire,Fri Nov 14 20:10:58 GMT 2014,
MysticMicky,#SCOIRL - loads of energy tonight!,Fri Nov 14 20:10:57 GMT 2014,
paddypower,Aidan McGeady...#SCOIRL http://t.co/EBdsxlzvUN,Fri Nov 14 20:10:57 GMT 2014,
RFC477,RT @paddypower: Scotland looking lively  Gordan Strachan seems happy enough #SCOIRL http://t.co/dUh74pxdSJ,Fri Nov 14 20:10:56 GMT 2014,
MaciekJurczenia,Biedny ten McGeady dzi? #SCOIRL,Fri Nov 14 20:10:55 GMT 2014,
orwell4ever,RT @TheBigBrenowski: Come on Ireland!! Sounds like a brilliant atmosphere in Celtic Park for a meeting between two Celtic tribes #SCOIRL,Fri Nov 14 20:10:55 GMT 2014,
mrfixitstips,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:10:53 GMT 2014,
ABhoysVoice,Ohh. Good clearance from left by OShea.. Ireland FK as Ireland have possession.. #ScoIrl,Fri Nov 14 20:10:53 GMT 2014,
ScarletSarah89,If I was at a football match I'd just cheer my team  not boo the other team. Getting a little tiresome lads. #SCOIRL,Fri Nov 14 20:10:52 GMT 2014,
McarthurAngela,RT @ScottishFA: PIC | The teams as they headed out for the anthems at @celticfc #WeAreScotland #SCOIRL http://t.co/W7wstjTRFI,Fri Nov 14 20:10:52 GMT 2014,
ConorCulkin,Love the way our fans are chanting McGeady's name to the ire of Scots. Great away support! #SCOIRL,Fri Nov 14 20:10:48 GMT 2014,
Rangers_Bud,When is El-Hadji Diouf coming on? #SCOIRL,Fri Nov 14 20:10:45 GMT 2014,
BBCSpors,Dè ur beachd air a gheama chun ìre ’sa? #Alba nas làidire na bha dùil? #SCOIRL,Fri Nov 14 20:10:40 GMT 2014,
RealCelticGirl,Watching the #SCOIRL match :),Fri Nov 14 20:10:38 GMT 2014,
5SlicesOfSummer,#FRAALB. #GERGIB. #SCOIRL. Oh it's a football night ?. No way....,Fri Nov 14 20:10:38 GMT 2014,
Niall_Fitz1,Every game should be played in this sorta atmo! #SCOIRL,Fri Nov 14 20:10:36 GMT 2014,
anniswilson1,RT @LHSCfootball: C'mon Scotland #SCOIRL,Fri Nov 14 20:10:36 GMT 2014,
whitty_howfen,This is a typical North West Counties game on Sky Sports 5. #SCOIRL,Fri Nov 14 20:10:36 GMT 2014,
StevenSportNews,Anya cuts the ball back for fletcher on the 6 yard box but O'Shea gets his toe just in the way of his club team mate to clear #SCOIRL,Fri Nov 14 20:10:36 GMT 2014,
weblarney,#COYBIG #SCOIRL #Euro2016 referee has a word with #OShea & #Naismith both bickering like #FrTed s 'Mary & John' 23' 0-0,Fri Nov 14 20:10:35 GMT 2014,
OriginalsLFC,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:10:35 GMT 2014,
coopej,RT @PeterKGeoghegan: Awful trouble between rival fans at #SCOIRL game http://t.co/X5FrcoShhs,Fri Nov 14 20:10:34 GMT 2014,
CraigDenholm,RT @martingrantross: 13 mins into the game at Parkhead and this is the scene outside. Huge numbers still locked out #SCOIRL http://t.co/p7W…,Fri Nov 14 20:10:32 GMT 2014,
JohnKennyMedia,RT @RTE2fm: Furious pace in the #SCOIRL match... Still 0-0 in the 23rd minute. C'mon Ireland! Match live on @RTE2fm @GameOn2FM,Fri Nov 14 20:10:29 GMT 2014,
boogiebutler7,@YouBoysInGreen13 mins into the game at Parkhead and this is the scene outside.Huge numbers still locked out #SCOIRL http://t.co/Y9wv3WFFbH”,Fri Nov 14 20:10:28 GMT 2014,
